RA,DEC,dis_arcsec,img_possi,img_ps
71.28299,58.06422,359182.33212111,,
76.07912,44.74499,359418.78082458,,
74.484314,49.820396,359778.09510337,,
280.43616,17.24779,359863.04355476,,
77.532234,36.671257,359897.821787,,
282.11343,33.941803,360092.70287599,,
78.73892,26.690153,360172.69133936,,
79.932205,-3.319913,360182.60317057,,
281.51566,28.707047,360303.68906092,,
280.53555,16.20697,360404.52388673,,
66.76198,63.5366,360455.50031069,,
74.237434,49.53493,360555.04323114,,
280.23642,2.9156725,360802.89441825,,
66.67017,63.37349,360804.30680245,,
72.99372,52.60617,360831.79595271,,
74.6979,47.64366,360871.06679471,,
280.6378,15.228307,360936.54817171,,
76.33679,40.78862,361088.69264229,,
280.88123,18.427496,361141.22735754,,
280.63055,13.457062,361207.54588348,,
69.36652,59.220135,361400.6845095,,
280.67538,12.753347,361472.53476057,,
347.45688,79.26382,361717.22292851,,
283.42532,38.374084,361755.08442273,,
75.534836,43.214867,361760.17146267,,
280.82257,14.166946,361762.67433383,,
280.86,14.733208,361795.70288074,,
45.759766,74.75504,362054.66136346,,
282.07962,28.405504,362185.98069918,,
78.02822,27.391691,362206.57509912,,
281.0036,15.049313,362238.26999469,,
283.95544,40.114967,362261.1546712,,
282.67978,32.810738,362271.71582618,,
78.82906,16.80693,362476.88853484,,
78.83432,16.540266,362513.07090413,,
281.0947,15.093305,362546.51081952,,
78.63358,18.832193,362701.78946337,,
77.14124,32.990273,362729.68182346,,
281.0424,12.941307,362730.72237035,,
281.2394,16.686178,362737.28112248,,
281.02823,12.552619,362741.16946781,,
64.79862,63.889095,362883.78720546,,
281.19437,14.932917,362922.05133661,,
76.09527,38.66094,362935.6222935,,
281.20514,14.834049,362977.55219194,,
78.59447,18.046894,363014.7952305,,
76.806435,34.20802,363168.73687063,,
78.6316,16.60048,363199.13200238,,
72.43704,51.126026,363300.49526255,,
295.46024,63.722763,363496.49390719,,
281.1988,11.106164,363551.16044776,,
75.69081,39.38047,363648.11919324,,
77.030975,31.445477,363737.77640222,,
281.9151,21.789597,363789.55394717,,
281.29782,10.624594,363965.9410984,,
78.68455,10.566324,364035.99162418,,
282.604,27.878462,364036.53853562,,
281.64417,17.093784,364043.04556841,,
75.525024,39.21999,364196.66908181,,
70.72954,54.055912,364212.86337033,,
292.43472,59.384163,364345.69490937,,
281.7681,14.458221,365005.1867191,,
77.257324,26.312908,365052.86096422,,
76.76677,29.829643,365235.43649096,,
77.969475,17.308496,365321.34717434,,
282.91446,26.999065,365351.63401045,,
70.94197,52.31513,365451.16787446,,
76.88231,28.374302,365467.03754699,,
34.747967,75.89909,365571.6017283,,
68.37368,57.098454,365574.35201628,,
285.08838,39.652863,365621.07908256,,
78.21252,9.39463,365857.76758499,,
78.03462,13.227645,365916.29363237,,
77.59238,19.9633,365944.54990079,,
305.09302,69.38649,366038.97307552,,
74.79123,39.35294,366133.88593867,,
283.31854,28.019466,366241.3042236,,
78.23049,-1.6847728,366351.65785683,,
75.802956,33.602097,366433.44373469,,
34.925705,75.5704,366440.76671268,,
64.11223,62.073483,366476.88813079,,
62.66602,63.502125,366558.44247164,,
305.29208,69.188835,366642.34869236,,
76.59395,27.693468,366647.59699484,,
62.146038,63.885612,366723.93256538,,
282.21475,13.186508,366796.47525927,,
72.86268,45.51379,366898.41917553,,
77.45097,17.898926,366956.94053985,,
283.5952,28.301176,367000.03549353,,
285.8344,40.442917,367146.76353508,,
282.10492,7.910605,367156.83651688,,
70.77172,50.771465,367276.6182477,,
75.48536,33.7811,367284.72054836,,
283.93448,29.923498,367368.36375009,,
77.23526,19.088154,367387.30516913,,
67.36095,57.06838,367484.24834689,,
282.1757,6.87958,367512.14561634,,
293.006,57.509525,367627.10840344,,
71.485985,48.598907,367639.47114519,,
286.72327,42.987366,367743.83437548,,
77.296036,16.222195,367884.79108898,,
63.93732,61.258003,367908.56328566,,
76.46011,25.32621,367982.31558994,,
74.67778,36.48995,368156.30198973,,
283.7842,26.64131,368267.09612964,,
73.82849,39.96985,368368.15626249,,
72.06617,46.07892,368398.74249314,,
284.85443,33.522556,368426.16076463,,
282.69504,13.187826,368477.55233724,,
284.42072,30.775877,368478.20693808,,
72.82917,43.2284,368718.52593994,,
73.62463,40.246075,368736.00266322,,
75.50751,30.688845,368739.3164073,,
69.95665,51.032715,368809.00480219,,
69.95033,51.024784,368830.56325288,,
69.33825,52.20642,368956.38710431,,
77.21017,11.966232,369026.47205208,,
66.83184,56.51442,369132.47129458,,
75.053154,32.45235,369254.71860613,,
76.07528,24.948421,369370.21306424,,
287.1158,41.863277,369579.08847272,,
51.495068,69.37651,369602.23233059,,
284.16888,26.214706,369668.76379092,,
284.15475,25.92789,369737.15704042,,
72.10226,44.193714,369825.21965703,,
12.491467,76.8565,370177.19169189,,
68.5463,52.61235,370193.40895034,,
284.5399,27.765114,370207.02244898,,
284.2515,25.168896,370346.02482592,,
330.62158,75.07119,370702.10207226,,
284.16037,23.114264,370809.9960591,,
73.78473,36.069386,370962.08424602,,
73.79981,35.872868,371037.84092941,,
286.2719,36.05188,371135.17128594,,
283.96542,19.948582,371203.32266804,,
65.00743,57.52446,371203.63270601,,
286.2094,35.561558,371251.84087996,,
76.13814,18.574942,371255.33954332,,
286.58496,37.1388,371348.89228302,,
285.2434,29.88793,371435.53338609,,
76.35456,14.480742,371534.29411857,,
75.83505,20.95983,371556.23623087,,
69.514336,49.16078,371628.0557757,,
72.718475,39.52178,371689.82026908,,
285.8213,32.671192,371763.87093878,,
75.81324,20.257647,371853.29956128,,
284.963,26.44418,372119.57181735,,
16.127213,76.036674,372252.09568634,,
75.31434,23.753502,372301.87933518,,
284.6417,23.359428,372305.15274666,,
67.13083,53.182346,372482.91059408,,
75.25509,23.720713,372508.4625085,,
75.22659,23.84994,372552.66889148,,
71.11038,43.66631,372757.80364724,,
67.793846,51.66184,372810.36002774,,
74.92703,25.565035,372842.66701301,,
75.37992,21.225742,372990.40991937,,
286.19604,32.33753,373071.34416771,,
70.262405,45.5778,373222.49137121,,
75.44519,19.799828,373237.44365062,,
73.0385,35.77445,373287.9009562,,
342.18515,75.59289,373328.81549911,,
287.7256,38.885113,373352.78195171,,
69.187584,47.908726,373602.55489548,,
73.175606,34.384167,373750.52680109,,
47.751923,69.135704,373876.49286074,,
286.71207,33.585033,373897.70055071,,
286.26495,31.124836,373940.58057737,,
286.21765,30.62713,374060.95049091,,
69.06163,47.647137,374151.74542259,,
74.99323,21.115881,374320.26106765,,
74.9907,21.117865,374328.03140592,,
298.22885,59.22869,374414.47145657,,
16.62496,75.34286,374513.75520221,,
54.46625,65.31738,374564.74846054,,
306.34088,65.8204,374570.32182479,,
284.13666,6.022533,374605.29641176,,
75.63913,10.43728,374825.80367112,,
75.4871,12.723869,374936.32327181,,
70.49809,42.711758,375117.61179169,,
72.27873,36.049538,375288.49481795,,
349.64575,75.43341,375567.34833215,,
288.8611,40.013508,375606.66576469,,
74.0952,24.993649,375773.42082959,,
73.969864,24.86742,376234.0559857,,
287.57513,33.92777,376235.28766042,,
287.57587,33.929703,376236.25280807,,
339.16205,74.43039,376300.64226632,,
74.23936,22.329674,376385.64954307,,
307.5102,65.62869,376388.07849541,,
287.35864,32.484905,376474.8071125,,
71.460434,37.379616,376685.97372162,,
72.139946,34.483944,376716.27994718,,
65.48679,52.367226,376830.68236585,,
68.37756,46.519016,376878.24641395,,
74.49269,18.152645,376983.28629901,,
70.69681,39.76537,376992.30055714,,
347.36298,74.87681,377094.30043464,,
74.59637,16.49357,377118.24266349,,
351.30545,75.065704,377131.50475294,,
70.279205,40.920155,377179.6043194,,
69.031624,44.40591,377323.59337292,,
63.57229,54.877823,377410.53120086,,
288.12616,33.33707,378234.66127362,,
305.825,63.600822,378304.04066602,,
73.87765,20.232157,378370.94116657,,
306.60568,64.04117,378469.60198964,,
66.42709,49.121883,378620.93668431,,
65.89042,50.09089,378694.77185598,,
74.202736,15.241508,378820.38683554,,
67.657646,46.168964,378948.88843141,,
292.9869,47.558372,379008.45415326,,
72.69518,27.519785,379064.06526287,,
68.03199,45.13988,379080.24371513,,
44.76808,68.09525,379291.55430752,,
286.8884,23.747343,379515.96511943,,
67.8139,45.219048,379533.29781496,,
307.97662,64.241005,379838.55554306,,
288.7726,33.61,379965.98848611,,
292.91266,46.478355,379984.88647055,,
314.54922,67.53102,379986.55320279,,
73.26358,20.815138,380214.45021783,,
73.22214,20.97562,380291.33665744,,
70.199585,37.19278,380358.39751748,,
43.72777,68.05983,380392.00192174,,
308.90833,64.5295,380413.18139987,,
64.63865,50.845764,380487.58814594,,
73.232086,19.875942,380672.09508067,,
288.5931,31.63868,380703.36871143,,
287.80963,27.1249,380866.1751589,,
69.867485,37.51681,381035.34283547,,
71.40692,31.089397,381044.34272075,,
71.0072,32.935474,381065.22928804,,
71.107216,32.441425,381091.42700536,,
350.05765,73.889244,381104.54640205,,
72.83048,20.60865,381744.11795899,,
69.24052,38.695988,381814.26768631,,
73.66305,10.291636,381840.94706831,,
68.153534,41.880096,381905.34242639,,
69.038185,38.79825,382281.45249966,,
70.75231,32.102306,382375.36990886,,
62.906178,52.134434,382442.09587122,,
70.87402,31.221758,382578.09728621,,
70.63725,32.16679,382677.67141399,,
50.42225,63.83931,382730.56973878,,
37.473625,69.26327,382752.77602707,,
72.59157,20.00877,382777.99806036,,
290.84637,37.494205,383041.2636112,,
290.06113,34.307518,383255.79858174,,
70.752785,30.621567,383326.98362949,,
68.53533,39.17004,383330.94939275,,
290.8698,37.070072,383450.03536863,,
72.40627,19.815502,383475.90258194,,
63.57317,50.283886,383479.05874414,,
71.79303,24.118164,383649.51743324,,
289.1822,29.775064,383653.93629504,,
70.5493,30.671259,383915.83426452,,
295.04565,47.388233,383959.00241846,,
290.16638,33.6958,384005.35070534,,
25.220005,71.513,384013.0803273,,
345.2071,72.717,384095.01326851,,
71.115295,27.395796,384121.08594063,,
71.52338,24.938898,384121.52716406,,
71.204346,26.518932,384321.23827095,,
297.4677,51.213768,384458.85944995,,
48.843952,63.838314,384724.29147954,,
71.27885,25.255548,384749.64574406,,
71.72813,22.15884,384768.34663941,,
72.782776,10.187146,384975.12322861,,
291.42892,37.064625,385018.61900789,,
291.5701,37.47692,385067.64183016,,
70.580284,28.089962,385404.99683147,,
64.33446,47.29968,385491.80400588,,
345.2575,72.30059,385554.44405659,,
48.702663,63.532894,385580.77430303,,
71.593346,21.19739,385636.55538333,,
62.19983,50.69215,385864.60440129,,
72.55786,9.690833,385867.59489518,,
291.81454,37.16296,386012.93760993,,
291.84073,37.19157,386061.72309847,,
290.63168,32.70572,386089.94677491,,
290.8543,33.505333,386164.24453696,,
290.8921,33.48012,386293.98773684,,
67.30557,39.38957,386453.49098535,,
47.315304,63.90127,386468.90105165,,
67.82849,37.732597,386514.65928917,,
47.84638,63.576378,386555.89695572,,
292.26703,37.972034,386568.45395428,,
291.74,36.248104,386568.62173478,,
70.41209,26.971275,386585.50687143,,
70.661964,25.40748,386655.54020784,,
291.24933,34.184505,386806.62030246,,
301.57254,55.042538,386845.92143414,,
70.44924,26.124205,386945.84285721,,
352.17758,72.3067,387083.86872502,,
71.812744,14.939915,387187.53922445,,
40.606377,66.59469,387188.83573105,,
69.93484,27.91785,387530.97084166,,
70.33453,25.655464,387572.3023005,,
291.28677,33.289955,387596.62282153,,
67.49057,37.522232,387633.46400858,,
287.77963,5.9047546,387655.82484944,,
291.41434,33.62605,387716.26520179,,
302.80402,55.847404,387744.77801812,,
72.02913,9.445488,387788.7086584,,
308.04648,60.302414,388000.6253324,,
46.77921,63.513645,388019.37926669,,
292.85214,37.866383,388272.58234958,,
313.96338,63.77169,388319.45038486,,
292.49435,36.64621,388355.71132321,,
292.4281,36.372566,388404.85642441,,
66.86393,38.555805,388419.26796849,,
332.2127,69.671745,388435.89418102,,
292.10153,34.98481,388636.35284723,,
71.05232,18.227415,388668.74743261,,
290.82953,29.843565,388673.38859052,,
293.455,39.188557,388687.9655938,,
333.13696,69.75095,388742.83661047,,
300.42645,52.409756,388780.83744734,,
63.96538,45.206676,388847.85386295,,
291.9925,34.05407,389070.62972392,,
347.78174,71.45286,389204.10789159,,
67.8462,34.448788,389222.38607398,,
292.10797,33.816883,389595.34596521,,
312.51,62.434875,389597.82436443,,
292.5993,35.5018,389630.67386987,,
12.878691,71.237434,389785.14953448,,
13.9795065,71.1381,389819.32093444,,
300.8508,52.248173,389873.06765084,,
64.46959,43.137638,389990.09813339,,
300.2813,51.335396,390106.06099551,,
338.80142,70.244,390129.9467498,,
298.63516,48.880417,390133.2058253,,
293.96353,39.007282,390231.35856373,,
300.5831,51.494293,390483.14022573,,
70.45731,18.567228,390555.08410918,,
357.34613,71.487434,390571.16770597,,
357.0315,71.473816,390601.52110298,,
352.10397,71.29678,390669.89365267,,
292.49115,33.862057,390676.14610257,,
293.33768,36.516644,390833.71205043,,
65.46873,39.92244,390841.51302712,,
13.116559,70.891304,390929.81212868,,
318.1667,64.64173,390991.56307975,,
295.1218,41.249054,391011.00416795,,
56.190434,54.944614,391099.03546339,,
318.98917,64.92724,391136.42480561,,
293.77658,37.447598,391204.29730699,,
323.96176,66.6108,391405.07167675,,
352.21265,71.06787,391503.55324456,,
63.04685,44.619427,391758.56976434,,
17.089985,70.24706,391849.16410277,,
64.93193,40.294598,391875.84198777,,
292.7505,33.259773,391921.00893538,,
316.8176,63.6082,392085.28032216,,
350.23062,70.773674,392172.53380202,,
18.473246,69.97522,392228.4966995,,
350.45065,70.75539,392283.6083802,,
292.99606,33.45598,392480.67183213,,
68.349686,27.703135,392635.72968824,,
289.23126,6.506493,392769.25507019,,
295.4004,40.267864,392776.96255738,,
306.94452,56.974022,392838.85560241,,
350.92065,70.61272,392885.46300664,,
301.74597,51.42519,392947.33690607,,
313.01865,61.224026,393022.27025459,,
301.776,51.36529,393101.96987028,,
54.192783,55.79197,393131.7014557,,
68.34996,26.917187,393141.81497092,,
351.6042,70.564995,393186.5662666,,
65.61021,36.972565,393347.75538848,,
70.09989,13.48371,393585.95609107,,
16.224682,69.821556,393631.4097881,,
63.243404,42.580715,393694.21012408,,
70.2934,9.62581,393904.51876389,,
14.568312,69.83714,394156.3708206,,
350.7613,70.221535,394241.11624836,,
314.16565,61.278736,394420.72413979,,
69.76429,14.082315,394568.03945568,,
4.5560727,70.32325,394603.27365741,,
50.73587,57.836227,394880.88776877,,
37.376835,64.878555,394978.81187821,,
66.69844,31.309872,395110.20902774,,
302.75168,51.29609,395180.61757283,,
54.544037,54.226345,395360.29555987,,
18.059952,69.08686,395417.73974541,,
350.82935,69.87956,395468.53009953,,
350.2384,69.842476,395471.89758282,,
64.06145,39.026398,395513.35815764,,
67.56441,27.046566,395536.32657912,,
65.16297,35.948586,395565.48638632,,
58.96473,48.688828,395633.45055934,,
54.56296,54.034706,395670.45909707,,
350.16037,69.781006,395671.98666542,,
350.1337,69.73022,395845.71454219,,
69.24602,15.063539,396035.02187514,,
63.76291,39.1848,396141.93469962,,
333.35956,67.4491,396169.11343805,,
61.10787,44.802296,396176.48988133,,
344.5356,69.135864,396272.02174175,,
303.80734,51.83417,396395.84344374,,
48.03866,59.05149,396402.72608778,,
63.63692,39.20777,396452.80065866,,
298.5718,43.988808,396455.86268585,,
69.83012,3.4720864,396472.50788493,,
294.41388,33.535168,396550.26425131,,
61.744587,43.099693,396800.10868207,,
53.91612,54.027493,396865.16783914,,
62.04091,42.445534,396866.9648264,,
63.387627,39.39666,396910.37670615,,
304.49823,52.32462,396910.44497164,,
349.38223,69.338806,397050.1533808,,
26.577843,67.18081,397059.37971175,,
63.947853,37.788773,397111.77337299,,
65.29323,33.5136,397421.54239861,,
67.70001,23.187689,397490.94372727,,
63.07142,39.563446,397563.62581489,,
68.22555,19.674408,397599.74937262,,
60.320835,45.1301,397605.26270897,,
3.7589376,69.50644,397610.99177679,,
295.1438,34.583687,397713.02336404,,
314.03687,59.780647,397724.10217439,,
350.47977,69.21766,397739.35789277,,
61.69116,42.404346,397791.55382699,,
69.198204,9.358222,397844.56624422,,
48.04225,58.3885,397851.6806909,,
65.54953,32.137383,397861.28207957,,
296.25543,37.498142,397967.38365077,,
296.1563,37.15419,398049.55790096,,
68.98319,10.868604,398240.86212445,,
328.01013,65.46226,398244.90838533,,
65.26536,32.37126,398501.9433114,,
346.30087,68.61513,398692.74593528,,
341.25128,68.01155,398757.55599491,,
305.28305,52.0929,398829.38034559,,
353.26974,69.05205,398868.7532684,,
65.19687,32.018238,399007.95680767,,
298.9829,42.75223,399033.40444758,,
291.73407,15.826117,399135.03333543,,
67.99709,17.946379,399170.90114762,,
64.678345,33.507168,399214.61854021,,
62.739273,38.840286,399246.2580562,,
64.591965,33.6527,399332.33229727,,
63.46112,36.927124,399336.72945155,,
67.57261,20.513643,399368.54824998,,
296.79517,37.483772,399457.57253856,,
63.282898,37.24364,399496.90260965,,
63.227978,37.311024,399576.5578948,,
296.83115,37.417397,399626.06224523,,
52.27355,54.135365,399627.11795543,,
296.8858,37.487423,399701.13365762,,
