id,lat,lon,type,source
ZEN0318,-9.227800,-57.701000,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0319,-9.658300,-57.651100,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0320,-9.281300,-58.904200,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0321,-9.440399,-59.279698,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0322,-9.533000,-58.226600,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0323,-9.960599,-59.784700,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0324,-9.846802,-59.807298,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0325,-9.530100,-59.046100,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0326,-9.613900,-60.200500,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0327,-9.513100,-58.006500,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0328,-10.654400,-58.427000,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0329,-9.302850,-59.098750,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0330,-9.243000,-58.856400,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0331,-9.287400,-58.138100,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0332,-9.631200,-59.095400,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0333,-9.324900,-58.895900,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0334,-7.121742,-76.785293,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0335,-11.894521,-62.391448,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0336,-10.466713,-67.211302,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0337,-11.184543,-68.160496,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0338,-10.449974,-67.580716,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0339,-10.428554,-67.113732,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0340,-11.171894,-68.130331,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0341,-10.467886,-67.550127,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0342,-10.465510,-67.602514,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0343,-10.412586,-67.295089,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0344,-11.057812,-68.698716,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0345,-10.862502,-69.567211,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0346,-10.136278,-68.117336,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0347,-9.344009,-67.898653,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0348,-10.683592,-68.368284,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0349,-10.484066,-66.842202,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0350,-11.124625,-67.508894,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0351,-11.193609,-67.444162,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0352,-11.109442,-67.551021,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0353,-10.670924,-67.729961,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0354,-10.871760,-68.214830,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0355,-10.873989,-68.219243,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0356,-9.311389,-66.993269,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0357,-9.178240,-66.949266,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0358,-9.172433,-66.941798,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0359,-8.757048,-67.307435,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0360,-8.758057,-67.450130,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0361,-10.025000,-67.507222,CNSA,Peripato2023_Zenodo_10214943
ZEN0362,-10.702066,-68.168814,CNSA,Peripato2023_Zenodo_10214943
ZEN0363,-9.696111,-67.916944,CNSA,Peripato2023_Zenodo_10214943
ZEN0364,-9.827778,-67.746944,CNSA,Peripato2023_Zenodo_10214943
ZEN0365,-9.932500,-67.591389,CNSA,Peripato2023_Zenodo_10214943
ZEN0366,-9.931944,-67.673056,CNSA,Peripato2023_Zenodo_10214943
ZEN0367,-10.000975,-68.011667,CNSA,Peripato2023_Zenodo_10214943
ZEN0368,-9.978889,-67.673611,CNSA,Peripato2023_Zenodo_10214943
ZEN0369,-10.350833,-67.714167,CNSA,Peripato2023_Zenodo_10214943
ZEN0370,-10.208333,-67.657222,CNSA,Peripato2023_Zenodo_10214943
ZEN0371,-10.216667,-67.176944,CNSA,Peripato2023_Zenodo_10214943
ZEN0372,-10.523889,-67.632778,CNSA,Peripato2023_Zenodo_10214943
ZEN0373,-10.218889,-67.158333,CNSA,Peripato2023_Zenodo_10214943
ZEN0374,-10.669972,-68.314194,CNSA,Peripato2023_Zenodo_10214943
ZEN0375,-9.358890,-69.925834,CNSA,Peripato2023_Zenodo_10214943
ZEN0376,-10.306944,-67.220000,CNSA,Peripato2023_Zenodo_10214943
ZEN0377,-10.911951,-69.532506,CNSA,Peripato2023_Zenodo_10214943
ZEN0378,-10.853546,-68.988280,CNSA,Peripato2023_Zenodo_10214943
ZEN0379,-10.322372,-67.795215,CNSA,Peripato2023_Zenodo_10214943
ZEN0380,-10.148338,-67.582223,CNSA,Peripato2023_Zenodo_10214943
ZEN0381,-9.901755,-67.350395,CNSA,Peripato2023_Zenodo_10214943
ZEN0382,-10.607771,-67.695831,CNSA,Peripato2023_Zenodo_10214943
ZEN0383,-10.391355,-67.713078,CNSA,Peripato2023_Zenodo_10214943
ZEN0384,-10.616384,-67.885100,CNSA,Peripato2023_Zenodo_10214943
ZEN0385,-10.058212,-67.309542,CNSA,Peripato2023_Zenodo_10214943
ZEN0386,-10.033778,-67.256079,CNSA,Peripato2023_Zenodo_10214943
ZEN0387,-10.014817,-67.142155,CNSA,Peripato2023_Zenodo_10214943
ZEN0388,-10.015427,-67.162517,CNSA,Peripato2023_Zenodo_10214943
ZEN0389,-9.990462,-67.189652,CNSA,Peripato2023_Zenodo_10214943
ZEN0390,-9.732034,-67.061155,CNSA,Peripato2023_Zenodo_10214943
ZEN0391,-9.784288,-66.947885,CNSA,Peripato2023_Zenodo_10214943
ZEN0392,-10.087324,-67.271228,CNSA,Peripato2023_Zenodo_10214943
ZEN0393,-9.943722,-67.398427,CNSA,Peripato2023_Zenodo_10214943
ZEN0394,-9.741404,-67.069922,CNSA,Peripato2023_Zenodo_10214943
ZEN0395,-9.890043,-66.857589,CNSA,Peripato2023_Zenodo_10214943
ZEN0396,-9.762783,-67.536113,CNSA,Peripato2023_Zenodo_10214943
ZEN0397,-9.726653,-67.228937,CNSA,Peripato2023_Zenodo_10214943
ZEN0398,-10.406261,-67.597878,CNSA,Peripato2023_Zenodo_10214943
ZEN0399,-9.766345,-67.191752,CNSA,Peripato2023_Zenodo_10214943
ZEN0400,-10.080035,-67.422619,CNSA,Peripato2023_Zenodo_10214943
ZEN0401,-10.268115,-67.535251,CNSA,Peripato2023_Zenodo_10214943
ZEN0402,-9.855445,-67.232256,CNSA,Peripato2023_Zenodo_10214943
ZEN0403,-9.748549,-67.196031,CNSA,Peripato2023_Zenodo_10214943
ZEN0404,-10.071334,-67.546011,CNSA,Peripato2023_Zenodo_10214943
ZEN0405,-10.060569,-67.061853,CNSA,Peripato2023_Zenodo_10214943
ZEN0406,-9.917783,-66.984447,CNSA,Peripato2023_Zenodo_10214943
ZEN0407,-9.916807,-66.999596,CNSA,Peripato2023_Zenodo_10214943
ZEN0408,-10.757311,-69.121849,CNSA,Peripato2023_Zenodo_10214943
ZEN0409,-9.105151,-68.723332,CNSA,Peripato2023_Zenodo_10214943
ZEN0410,-9.781670,-67.219450,CNSA,Peripato2023_Zenodo_10214943
ZEN0411,-10.335563,-67.530840,CNSA,Peripato2023_Zenodo_10214943
ZEN0412,-10.784346,-68.958343,CNSA,Peripato2023_Zenodo_10214943
ZEN0413,-10.709449,-68.410560,CNSA,Peripato2023_Zenodo_10214943
ZEN0414,-10.763897,-68.231119,CNSA,Peripato2023_Zenodo_10214943
ZEN0415,-10.105560,-66.942786,CNSA,Peripato2023_Zenodo_10214943
ZEN0416,-9.856360,-66.941006,CNSA,Peripato2023_Zenodo_10214943
ZEN0417,-10.105834,-66.957781,CNSA,Peripato2023_Zenodo_10214943
ZEN0418,-10.116674,-66.923340,CNSA,Peripato2023_Zenodo_10214943
ZEN0419,-9.741668,-67.705559,CNSA,Peripato2023_Zenodo_10214943
ZEN0420,-9.811675,-67.528341,CNSA,Peripato2023_Zenodo_10214943
ZEN0421,-9.819167,-67.747782,CNSA,Peripato2023_Zenodo_10214943
ZEN0422,-10.171675,-67.666114,CNSA,Peripato2023_Zenodo_10214943
ZEN0423,-9.950286,-67.538615,CNSA,Peripato2023_Zenodo_10214943
ZEN0424,-10.019729,-67.134730,CNSA,Peripato2023_Zenodo_10214943
ZEN0425,-10.043617,-67.103619,CNSA,Peripato2023_Zenodo_10214943
ZEN0426,-10.169176,-67.988340,CNSA,Peripato2023_Zenodo_10214943
ZEN0427,-10.169168,-67.856673,CNSA,Peripato2023_Zenodo_10214943
ZEN0428,-10.184729,-67.420008,CNSA,Peripato2023_Zenodo_10214943
ZEN0429,-9.796779,-67.053535,CNSA,Peripato2023_Zenodo_10214943
ZEN0430,-10.197621,-67.152712,CNSA,Peripato2023_Zenodo_10214943
ZEN0431,-10.243450,-67.665787,CNSA,Peripato2023_Zenodo_10214943
ZEN0432,-10.298339,-67.556951,CNSA,Peripato2023_Zenodo_10214943
ZEN0433,-9.918893,-67.943614,CNSA,Peripato2023_Zenodo_10214943
ZEN0434,-9.679156,-67.761811,CNSA,Peripato2023_Zenodo_10214943
ZEN0435,-10.236268,-67.380231,CNSA,Peripato2023_Zenodo_10214943
ZEN0436,-10.304728,-67.909168,CNSA,Peripato2023_Zenodo_10214943
ZEN0437,-9.568325,-67.713883,CNSA,Peripato2023_Zenodo_10214943
ZEN0438,-10.218489,-67.273718,CNSA,Peripato2023_Zenodo_10214943
ZEN0439,-10.093341,-67.956948,CNSA,Peripato2023_Zenodo_10214943
